baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
nbisL1-transcript-10903	606.610352149725	-1.43262923879946	0.326143636341777	-4.39263281316381	0.0000111986175482906	0.00239404385299403
nbisL1-transcript-10919	277.958098019102	-2.96893407761756	0.789482303464056	-3.76060877437101	0.00016950034885889	0.0172676185720181
nbisL1-transcript-10967	298.550370447883	-3.80038457080308	0.815436012498623	-4.66055522757465	0.00000315357526741792	0.000889907404712662
nbisL1-transcript-10968	8.16423492166329	-5.2414780682509	1.5246484246532	-3.43782735973584	0.000586401434190338	0.039778033825522
nbisL1-transcript-10997	1276.42372149182	0.42294084044431	0.119831482988981	3.52946345897432	0.000416403204201744	0.0315026327597024
nbisL1-transcript-11002	3218.66470338938	-0.330452363585695	0.0880058753937474	-3.75488979692795	0.000173417763792866	0.0175400569049136
nbisL1-transcript-11019	461.685592402622	-1.02151807722056	0.206462842421233	-4.94770906590747	0.000000750920322499081	0.000286354332170291
nbisL1-transcript-11044	187.473520012218	-6.94751248598981	1.53579836457514	-4.52371394985289	0.00000607638353218604	0.0014531310753793
nbisL1-transcript-11099	13930.117437189	-1.1001746496688	0.255866184511265	-4.29980480527454	0.0000170948609913357	0.00342127576109576
nbisL1-transcript-11183	3691.30707931961	-0.646806245797182	0.16911248059335	-3.8247102965304	0.000130925949609512	0.0145004674487887
nbisL1-transcript-11228	9.55942940590039	-6.29843403708499	1.81288182036603	-3.47426620220247	0.000512252556888811	0.0361381372571134
nbisL1-transcript-11250	471.870660104415	-1.07278886339558	0.286328348122546	-3.74670852687082	0.00017917006852947	0.0179016675252135
nbisL1-transcript-11377	42.6531738021161	-9.32579050654269	2.63287807713965	-3.5420517902121	0.000397027514553351	0.0305278458669782
nbisL1-transcript-11445	1323.7215809645	-1.62918954534806	0.482111242910336	-3.37928137811767	0.000726755838622365	0.045172517643358
nbisL1-transcript-11501	179.749782773824	1.97931162396752	0.499391389120513	3.96344764264623	0.0000738750713996405	0.00983339924446442
nbisL1-transcript-11503	235.579967541372	1.69691548336531	0.435103777169159	3.90002471227821	0.0000961828700497775	0.011746939892228
nbisL1-transcript-11558	13.5568869817306	-5.66706403511662	1.4231516367869	-3.98205215005153	0.0000683227832308573	0.00935922631063865
nbisL1-transcript-11679	60.764465114641	-3.48208215153849	0.916166509818953	-3.80070883864397	0.000144282758278355	0.0151841320032025
nbisL1-transcript-11749	16.8505854902673	-16.8863667249474	3.32526903690899	-5.07819563996668	0.000000381036227097211	0.000160484496902331
nbisL1-transcript-11789	77.8998769089294	1.20288322905014	0.276531750209834	4.34989193153186	0.0000136204639705103	0.0027851874839408
nbisL1-transcript-11893	48.5466745752817	-4.91852027042448	1.38184192485619	-3.55939429970353	0.000371711099626763	0.0296308348032984
nbisL1-transcript-11937	4240.53054922641	-2.39943393822334	0.631414463732075	-3.80009340305749	0.000144641560056722	0.0151841320032025
nbisL1-transcript-11955	1693.31423212061	0.347150941831347	0.102190834072194	3.39708492432989	0.000681078264606114	0.0433845317131375
nbisL1-transcript-12086	811.026235304706	-2.89260075578568	0.783187839346433	-3.69336781097053	0.000221303572064471	0.0205426496713398
nbisL1-transcript-12088	806.643178169775	-3.0358753790718	0.900819860091902	-3.37012483135316	0.000751341387150826	0.0463140929116641
nbisL1-transcript-12099	241.384682462133	1.40676115886576	0.377451178568542	3.72700163290205	0.000193771203638243	0.0187904797095106
nbisL1-transcript-12167	249.403244674624	-4.37287287678027	1.11339291238955	-3.92751995106134	0.0000858263032880815	0.0108121984485999
nbisL1-transcript-12417	208.304066788351	-6.26599928595531	1.36571122883737	-4.58808506047765	0.00000447330379837965	0.00117973981202313
nbisL1-transcript-12472	3393.13454890186	0.330597968381984	0.0977118074255289	3.3833983537143	0.000715947040260379	0.044697587453778
nbisL1-transcript-12606	17.4980020336819	-4.63413967170661	1.10387653550602	-4.19805976723867	0.0000269211589100177	0.00494888497575147
nbisL1-transcript-12662	53.1271809398978	1.31419627001694	0.352303634944615	3.73029438150288	0.000191256174393922	0.0186105447766279
nbisL1-transcript-12714	241.900157594816	-2.40931521489718	0.678573151832484	-3.55056077357442	0.000384411371379643	0.0298013859586872
nbisL1-transcript-12715	641.056961539928	-7.55119462478416	1.49989167101869	-5.03449333754587	0.000000479114339506001	0.00019882540509588
nbisL1-transcript-1285	66.8548148298211	1.1727073172888	0.316261357583569	3.70803226245851	0.00020887604927712	0.0196475774485035
nbisL1-transcript-12928	133.72812789008	-1.16201844293025	0.346335262740529	-3.35518374229431	0.000793122857339911	0.0480281843589591
