baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
nbisL1-transcript-1	110.800605966264	-4.00551567096364	0.67316268340429	-5.95029369528791	0.00000000267661757485337	0.000000400893393487367
nbisL1-transcript-10000	776.111297005591	0.446523730958215	0.150379248185749	2.96931748459513	0.00298462054965039	0.0280436958948892
nbisL1-transcript-10005	493.450909160477	0.735759791663443	0.2111403964048	3.48469456433547	0.000492699109514345	0.00758706224651117
nbisL1-transcript-1001	94.1653760964483	-3.02917636645944	0.812686762012885	-3.72736029187518	0.00019349575614214	0.00373649117296928
nbisL1-transcript-10027	73.1668443391594	-4.30622193904689	0.98568102980277	-4.3687783459813	0.0000124943498088129	0.000444612767132757
nbisL1-transcript-10032	20.6693858315913	-3.47854121841535	0.859245297902161	-4.04836805846733	0.000051575995680615	0.0013537012641368
nbisL1-transcript-10039	83.5034390386938	-1.14679958942523	0.311523173638677	-3.68126574992894	0.000232078953612795	0.00431013997440667
nbisL1-transcript-10047	489.293901193868	-0.291531572938519	0.10533093102501	-2.76776793009924	0.00564416305349477	0.0438836592782696
nbisL1-transcript-10075	1410.32608084558	-0.445584093931927	0.145544689765115	-3.06149330938164	0.00220235913936142	0.0225143003429315
nbisL1-transcript-10076	1159.44711803306	-0.638172670627644	0.109029458597142	-5.85321324015428	0.00000000482165265391025	0.000000665852537366827
nbisL1-transcript-10103	377.444739869223	0.557310481690759	0.172536322166897	3.23010525952712	0.00123744650892397	0.0149848521754566
nbisL1-transcript-10111	7.15970949636001	-3.56974083351186	1.10693977502074	-3.22487357855126	0.00126028308186503	0.0151819420676559
nbisL1-transcript-10112	20.0707490671931	-1.89736485508935	0.586952194029838	-3.23257136507593	0.00122681488573003	0.0148864418117301
nbisL1-transcript-1013	213.129751516034	3.96029966480226	0.749355237405162	5.28494293109345	0.000000125743951104997	0.0000111997681893962
nbisL1-transcript-10131	494.468049212228	1.24372806836348	0.303378243556995	4.09959545477369	0.0000413872945048067	0.00114624149132218
nbisL1-transcript-10138	8.25429445030125	39.8564466681843	4.76717727011655	8.36059672419312	0.0000000000000000624018124502394	0.0000000000000399703524215842
nbisL1-transcript-10166	182.610316695334	-1.31640844410666	0.46866067484158	-2.80887327393459	0.00497152119166731	0.0400180870254396
nbisL1-transcript-10176	92.8442048303589	3.62141888526727	0.982096925746401	3.68743531349003	0.000226525652486075	0.00422525078568358
nbisL1-transcript-10186	172.204123489711	0.705292924002721	0.229589383815303	3.0719753338861	0.00212647296271406	0.0219335236498693
nbisL1-transcript-10188	1978.33536673273	-0.685032880251423	0.177002605952912	-3.87018528096509	0.000108752669043025	0.0024269822843145
nbisL1-transcript-10189	363.551222261037	-0.539621125403624	0.191419357578496	-2.81905201349524	0.00481657125114454	0.0392928745801228
nbisL1-transcript-1019	266.441918293228	-1.08425956831896	0.250820765088255	-4.32284610860447	0.0000154029177049042	0.000519848472540516
nbisL1-transcript-10194	2245.3569286314	-0.43857026583914	0.140704910608154	-3.11695067317519	0.00182732143994091	0.0197244574935177
nbisL1-transcript-10195	5541.45509549759	-0.651185060899706	0.17924394808329	-3.63295423841656	0.000280194725375908	0.00492426281812126
nbisL1-transcript-10199	1649.73868960555	0.398358743251456	0.106249896128136	3.74926242535844	0.000177355421602888	0.00351731552526676
nbisL1-transcript-102	467.249961315016	-0.86039243211355	0.314954810480358	-2.73179644661185	0.00629900446299417	0.0473486964690236
nbisL1-transcript-10204	138.178153202216	2.46788986046102	0.461025710323299	5.35304171806468	0.0000000864878990413738	0.00000834525064307871
nbisL1-transcript-10218	716.993407469817	0.468433946634756	0.140615249562326	3.33131682440409	0.000864361652414769	0.0114029831489687
nbisL1-transcript-10234	1740.73717897329	-1.10183049591748	0.341536399865925	-3.2260997549603	0.00125489611165441	0.0151417424614654
nbisL1-transcript-10236	22013.2990916212	-0.503468197472781	0.121508724346081	-4.14347364917438	0.0000342084393849268	0.000984555514037497
nbisL1-transcript-1024	198.197971325033	-2.5068823894177	0.719954614326639	-3.48200058660967	0.000497682601948418	0.00764815453377086
nbisL1-transcript-1027	963.911825763852	8.14176344761933	0.848325164716239	9.59745600655701	0.000000000000000000000819418923782554	0.00000000000000000123343033502369
nbisL1-transcript-10292	91.3428160033221	-2.46288776665465	0.777347452702144	-3.1683229398815	0.00153321108063964	0.0175170093292814
nbisL1-transcript-10300	49.2406936006343	-2.34759294688177	0.727486990201691	-3.22698959362959	0.00125100009809524	0.0151007850654199
nbisL1-transcript-10307	939.234786495916	-0.912924580551091	0.233779988850707	-3.90505870514901	0.0000942025142258346	0.00217983604209742
nbisL1-transcript-10308	155.930492720323	-1.13600276533746	0.370992001478007	-3.0620680791276	0.0021981345258858	0.0224931474853134
nbisL1-transcript-10309	111.233810969289	-2.8272009284638	0.629059485525027	-4.49433001730219	0.00000697893247766609	0.000281636410509568
nbisL1-transcript-10321	36.7483226484718	1.88143454866578	0.580232760110101	3.2425514000774	0.00118464577329439	0.0144798055237627
nbisL1-transcript-10331	1472.54636245722	0.436980805540836	0.146370640258562	2.98544028207374	0.00283170422672368	0.0270503656418277
nbisL1-transcript-1034	7.55098080802353	2.9745323640826	1.07831970550597	2.75848836749848	0.00580693718773947	0.0447791608701067
nbisL1-transcript-10344	2075.95651977227	-0.384806350128123	0.0783508917048297	-4.91132062131213	0.000000904650237604793	0.0000562164924089036
nbisL1-transcript-10361	10.1766534871901	4.14768627129124	1.28430449206778	3.22951939894979	0.00123998468763218	0.0150039143975751
