baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
nbisL1-transcript-1	110.800605966264	-3.52975002934012	0.705626101524963	-5.00229515562392	0.000000566517653280431	0.000026341785285286
nbisL1-transcript-10000	776.111297005591	0.612530587925925	0.157517293656743	3.88865611963048	0.000100800821028467	0.0015662857605207
nbisL1-transcript-1003	5.51296417872103	4.72345138032325	1.45005469188152	3.25742981059171	0.00112426058426126	0.0100153627841656
nbisL1-transcript-10031	19.0318405273546	2.24087091614905	0.772905252209653	2.89928281602776	0.00374017360682099	0.0244948297050166
nbisL1-transcript-10039	83.5034390386938	-1.0615502078261	0.326274369300884	-3.25355071592262	0.0011397237889507	0.0101241071252601
nbisL1-transcript-10040	250.340452189895	-0.974760234946627	0.242346200235372	-4.02218080580558	0.0000576617669077236	0.00100867069203693
nbisL1-transcript-10059	116.720224230402	-1.38143201153506	0.379142904856218	-3.64356551010479	0.00026888717493579	0.00335497985781015
nbisL1-transcript-10064	316.295347157594	0.958454285955585	0.325579752723379	2.94383873056724	0.00324168868804092	0.0220378902514792
nbisL1-transcript-10069	1659.48108299585	0.68884695944154	0.225011174365694	3.06139000155613	0.00220311925042098	0.016690379630685
nbisL1-transcript-10070	60.3002193662485	1.22884074781849	0.393440499780895	3.1233204220278	0.00178822951906893	0.0142461459867744
nbisL1-transcript-10076	1159.44711803306	-0.445014832964533	0.114354147626812	-3.8915495607279	0.0000996060371816027	0.00155164295629831
nbisL1-transcript-10079	196.525198425214	2.22601464122921	0.49973253413928	4.45441208878508	0.00000841233887157926	0.000222124772524045
nbisL1-transcript-10087	480.670465212401	0.4574387858001	0.169616745720055	2.69689636986128	0.00699890474057352	0.0392467318375346
nbisL1-transcript-1009	4.62036448233864	-6.89385887047882	2.13264462841586	-3.23253990778558	0.00122694996836736	0.0107131554766394
nbisL1-transcript-10090	597.769738126735	0.452561629385566	0.153790308658651	2.94271877943922	0.00325343811489057	0.0221030991293461
nbisL1-transcript-10098	10435.6931108804	-1.66030150042684	0.383664893850232	-4.32747829431315	0.0000150826203386835	0.00035413623843349
nbisL1-transcript-10103	377.444739869223	0.622874137904463	0.180791003120515	3.44527176216427	0.000570485517235815	0.00602124738057788
nbisL1-transcript-10112	20.0707490671931	-2.08404016538575	0.619210513295325	-3.36564079685093	0.000763660826701309	0.00752221041693751
nbisL1-transcript-10115	3.10047304511201	-5.68593181897471	2.16406449538353	-2.62743177530253	0.00860320918372874	0.0456053180858749
nbisL1-transcript-10124	332.82904182543	2.47751448471584	0.832429565408641	2.97624518357853	0.00291801466780023	0.020391211700301
nbisL1-transcript-10135	175.110874917266	-8.46507820591907	2.27808321896384	-3.7158775129248	0.000202499669742938	0.00270248690818463
nbisL1-transcript-10141	83.2881157344609	-21.4779356093343	4.73351817966895	-4.537414834823	0.00000569480163812387	0.000163900690600451
nbisL1-transcript-10144	40.2436466017315	-4.17224397048553	1.08835280715287	-3.83353995419934	0.000126312273598108	0.00186465308791443
nbisL1-transcript-10164	21.0793555512709	-3.26896869783504	0.963682566896913	-3.3921633638774	0.000693430828601677	0.00697858432124183
nbisL1-transcript-10175	112.650748432953	1.28924209373853	0.458772566099071	2.8101987542562	0.00495109142425093	0.0303740631880022
nbisL1-transcript-10176	92.8442048303589	5.06494624868671	1.02944435997945	4.92007770948188	0.000000865098583114055	0.0000370317617716023
nbisL1-transcript-10182	11.7957234444724	4.73850567340547	1.82105429138009	2.60206721778425	0.00926636882395103	0.0479868316434937
nbisL1-transcript-10184	6.44585917855923	4.63867174710957	1.6778276408821	2.76468907418334	0.00569770763268209	0.0337334451476892
nbisL1-transcript-10187	373.750047546329	0.717151149932518	0.238075085748163	3.01228978949576	0.00259284945355372	0.0187508771658761
nbisL1-transcript-10188	1978.33536673273	-0.624454261729092	0.186396928376855	-3.35013171712024	0.00080773140885725	0.00784132181024244
nbisL1-transcript-1019	266.441918293228	-1.53499379241213	0.265043110822369	-5.79148723258414	0.00000000697658633531347	0.000000736856979435943
nbisL1-transcript-10194	2245.3569286314	-0.50519566231953	0.148238000632595	-3.40800375182912	0.000654399949290195	0.00665548809530661
nbisL1-transcript-10195	5541.45509549759	-0.673387191425564	0.188893921462244	-3.56489603377819	0.000364000446444723	0.00424092256310787
nbisL1-transcript-10198	154.634811581517	-21.3505101560226	2.22907775889742	-9.57818096331612	0.000000000000000000000987691014497439	0.00000000000000000126486180544078
nbisL1-transcript-102	467.249961315016	-0.971951368336974	0.3317980571998	-2.92934617079958	0.00339675896740877	0.0228355182952229
nbisL1-transcript-10207	34.0991101503078	3.54974165449582	0.787964151737087	4.50495323508097	0.00000663875608484213	0.000184820804590238
nbisL1-transcript-10223	356.19626378198	-3.76852054403662	1.35125666624287	-2.78890061243131	0.00528872923907072	0.0318536337767663
nbisL1-transcript-10227	6.65963198328896	-14.4198122835071	2.88429439710797	-4.99942457259759	0.000000575016605711271	0.0000266563127851221
nbisL1-transcript-10236	22013.2990916212	-0.386481746097725	0.128057925490934	-3.01802285657896	0.00254429714051107	0.0185130143498124
nbisL1-transcript-10237	42.1718097571456	4.82366434404638	1.24918531330635	3.86144817159201	0.000112716925053897	0.00171757793333244
nbisL1-transcript-1024	198.197971325033	-4.30461949932204	0.763759029485849	-5.63609637743968	0.0000000173948053372053	0.00000153694110934971
nbisL1-transcript-10242	20.1595691966427	2.82834528742259	0.77574159227301	3.64598896796963	0.000266365403106103	0.00333744014042645
nbisL1-transcript-10267	25.3259211914872	1.78282130663755	0.655580594609249	2.71945405537847	0.00653897784450774	0.0373213526557002
