baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
nbisL1-transcript-1	110.800605966264	-2.75044152492172	0.66782818132391	-4.11848676327078	0.0000381368471295864	0.00104468588065168
nbisL1-transcript-10000	776.111297005591	0.589382306916833	0.150689304387294	3.91124180520492	0.0000918227837693659	0.00205978905199451
nbisL1-transcript-10005	493.450909160477	0.580248501611689	0.211672982544925	2.7412497080894	0.00612059725520789	0.0444536985206353
nbisL1-transcript-1003	5.51296417872103	4.09899343962013	1.42616860799285	2.87412962019192	0.00405142651459867	0.0332740157091589
nbisL1-transcript-10037	60.7689225127796	2.2320012950598	0.782925252357402	2.85084851758096	0.00436027367569507	0.0350229559783351
nbisL1-transcript-10039	83.5034390386938	-1.08315932525705	0.313527702304651	-3.45474839159367	0.000550806584389003	0.00778499165400514
nbisL1-transcript-10044	437.333078862951	1.18297101398135	0.430589756272064	2.74732734987291	0.00600831330089455	0.0439029786221918
nbisL1-transcript-10059	116.720224230402	-1.3264256174502	0.361380816297595	-3.67043727179446	0.000242135888319678	0.00433011357075998
nbisL1-transcript-10064	316.295347157594	1.04324436874885	0.309835382035817	3.36709242790177	0.000759652232783175	0.00985322295042546
nbisL1-transcript-10076	1159.44711803306	-0.405904359900567	0.109147340333538	-3.7188662468566	0.000200118976522864	0.00375129625667548
nbisL1-transcript-10079	196.525198425214	1.50573088606046	0.476198579482893	3.16198105356707	0.00156699759393758	0.0167344670328098
nbisL1-transcript-10081	6.52212767306767	3.60828396799912	1.19498681134868	3.01951781704332	0.00253177401131958	0.0238259007848627
nbisL1-transcript-10087	480.670465212401	0.464833221911276	0.162335233819109	2.86341548273644	0.00419100606009921	0.0340908504294209
nbisL1-transcript-10090	597.769738126735	0.470273522664263	0.147218544511977	3.1943905180098	0.00140126423506665	0.0154554791657096
nbisL1-transcript-10094	2719.2602490094	0.423090744199058	0.153254500415523	2.76070681808313	0.00576764267582379	0.0425993333551705
nbisL1-transcript-10103	377.444739869223	0.696852014088816	0.172918812179525	4.02993754875753	0.0000557916735966486	0.00141025049003116
nbisL1-transcript-1011	103.315761664198	2.47720241465017	0.915022444404792	2.70725863589231	0.0067841381863678	0.0478081648175568
nbisL1-transcript-10112	20.0707490671931	-1.89480680263546	0.591874048315466	-3.20136827763994	0.00136776595092551	0.0151775134362744
nbisL1-transcript-10114	25.318234381168	-2.11296489568529	0.622929161366915	-3.39198263097644	0.000693888387029108	0.00920242726498295
nbisL1-transcript-10124	332.82904182543	2.23298708374612	0.79032906361144	2.82538905192528	0.00472232389754112	0.0371383388023708
nbisL1-transcript-10136	80.5818133195959	2.06247654207417	0.728762379638156	2.83010841352463	0.00465322336018583	0.0367292315832183
nbisL1-transcript-10138	8.25429445030125	37.9963016050662	4.77363933579341	7.9596087874014	0.00000000000000172584074125501	0.000000000000962156213249669
nbisL1-transcript-10153	57.3384870064393	-1.19819502163686	0.413900398024182	-2.89488733849165	0.00379294636347237	0.0319650993806522
nbisL1-transcript-10160	227.655950375252	-1.44972091773702	0.42486418923552	-3.41219842591483	0.000644411866650452	0.00869176489494259
nbisL1-transcript-10162	128.258211604371	-1.57156943649708	0.396128414835006	-3.96732316501875	0.0000726844052976107	0.00173526092108213
nbisL1-transcript-10163	382.620902068698	-1.93642543753506	0.678078083959543	-2.85575582420769	0.00429345185425218	0.0346712360708857
nbisL1-transcript-10164	21.0793555512709	-3.86825034705524	0.982642137121091	-3.93658097991635	0.000082650738070078	0.00190374940290719
nbisL1-transcript-10165	162.946647641919	-1.54064109792044	0.482304465568673	-3.19433305703258	0.00140154320286953	0.0154554791657096
nbisL1-transcript-10176	92.8442048303589	3.25416874139699	0.983302504796946	3.30942789784613	0.000934868413656775	0.0114780642712631
nbisL1-transcript-10178	210.637889195452	1.22122057968587	0.403684640914135	3.02518465136658	0.00248481373964673	0.023568153003171
nbisL1-transcript-1019	266.441918293228	-1.1340207076316	0.251715794658934	-4.50516309144668	0.00000663219856303391	0.000263406778021287
nbisL1-transcript-10194	2245.3569286314	-0.69088798386286	0.140955672643137	-4.90145569105266	0.000000951291073307891	0.0000584613806441973
nbisL1-transcript-10195	5541.45509549759	-0.637615819899922	0.179309872526943	-3.55594374651131	0.000376624665051837	0.00594518798788221
nbisL1-transcript-10199	1649.73868960555	0.37796638614056	0.106526795394341	3.54808745293992	0.000388039357426094	0.00606658363071397
nbisL1-transcript-102	467.249961315016	-1.22579028575109	0.316343103867442	-3.87487595198136	0.0001066790286304	0.00229997252573505
nbisL1-transcript-10203	1601.75269703682	0.77415411050953	0.197212732386585	3.9254773317171	0.0000865579215646311	0.00197411077932062
nbisL1-transcript-10204	138.178153202216	1.26174208006824	0.464477989092312	2.71647335223344	0.0065981506559761	0.0469380578963813
nbisL1-transcript-10205	226.331275882371	0.654007690719515	0.204916892113229	3.19157529657505	0.00141499224080337	0.0155468399304326
nbisL1-transcript-10207	34.0991101503078	3.64955399237432	0.762544174507889	4.78602304545776	0.0000017011853185325	0.0000924443754772942
nbisL1-transcript-10227	6.65963198328896	-39.989438276941	2.72125000615104	-14.6952460033257	0.000000000000000000000000000000000000000000000000691469143201247	0.00000000000000000000000000000000000000000000693889285202452
nbisL1-transcript-10236	22013.2990916212	-0.42581666622128	0.121524723339634	-3.5039509205976	0.000458409835072493	0.00680972216334733
nbisL1-transcript-10237	42.1718097571456	4.27383730658063	1.19368408978437	3.58037553080954	0.000343100752183009	0.00555623891579854
nbisL1-transcript-1024	198.197971325033	-3.07638317147783	0.721719357128585	-4.26257539179419	0.0000202084285876694	0.000643782796435752
